store_name,full_address,city,province,latitude,longitude,store_type,operating_hours,osm_id,osm_type
Alfamart,Jalan Raya Magelang-Purworejo,Magelang,Jawa Tengah,-7.5435049,110.1658044,convenience,24/7,4355557690,node
Alfamart,"Jalan RE. Martadinata, 081513440307",Jombang,Jawa Timur,-7.5434939,112.2323193,convenience,24/7,4356570289,node
Alfamart,"Jalan Raya Magelang-Purworejo, KM 10",Magelang,Jawa Tengah,-7.5435491,110.1656184,convenience,24/7,4357525698,node
Alfamart,Jalan Hayam Wuruk,Yogyakarta,Yogyakarta,-7.7930885,110.3733814,convenience,24/7,4362119191,node
Alfamart,,Bandung,Jawa Barat,-6.885798,107.5789579,convenience,Mo-Su 07:00-22:00,4369948870,node
Alfamart,,Jakarta,DKI Jakarta,-6.1550139,106.7928725,convenience,,4372813689,node
Alfamart,,Wajo,Sulawesi Selatan,-4.1285957,120.0294195,convenience,,4375681826,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.2678886,106.995184,convenience,,4393160099,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.2760699,106.9877191,convenience,,4393160101,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.2762966,106.9884297,convenience,,4393160102,node
Alfamart,,Semarang,Jawa Tengah,-6.976891,110.412178,convenience,,4395605692,node
Alfamart,,Semarang,Jawa Tengah,-6.985799,110.411993,convenience,,4396968491,node
Alfamart,,Kota Bogor,Jawa Barat,-6.4878775,106.7720079,convenience,,4403956341,node
Alfamart,,Kapuas,Kalimantan Tengah,-3.0023223,114.3930291,convenience,,4406936790,node
Alfamart,Jalan Raya Kuta,"Badung, Bali",Bali,-8.7269667,115.1767258,convenience,,4409245536,node
Alfamart,,Manado,Sulawesi Utara,1.4873425,124.8456082,convenience,,4413228932,node
Alfamart,Ngurah Rai International Airport,"Badung, Bali",Bali,-8.7435995,115.1637854,convenience,,4418387380,node
Alfamart,,Jakarta,DKI Jakarta,-6.2189163,106.892417,convenience,,4424599775,node
Alfamart,Jalan Zamrud Utara,Bekasi,Jawa Barat,-6.3098095,107.022719,convenience,,4432065931,node
Alfamart,,Sumbawa,Nusa Tenggara Barat,-8.5287802,117.4341224,convenience,,4436083784,node
Alfamart,,Sumbawa,Nusa Tenggara Barat,-8.5055295,117.40781,convenience,,4436083809,node
Alfamart,,Sumbawa,Nusa Tenggara Barat,-8.4724289,117.3816432,convenience,Mo-Su 07:00-23:00,4436083810,node
Alfamart,Jalan Zamrud Utara,Bekasi,Jawa Barat,-6.3089529,107.0262843,convenience,,4438795701,node
Alfamart,Jalan Zamrud Utara,Bekasi,Jawa Barat,-6.3127086,107.0220431,convenience,,4438813786,node
Alfamart,,Jakarta,DKI Jakarta,-6.2895506,106.8126354,convenience,,4440022720,node
Alfamart,,Sumbawa,Nusa Tenggara Barat,-8.4096332,117.1461881,convenience,,4441579204,node
Alfamart,,Sumbawa,Nusa Tenggara Barat,-8.5190888,116.9854902,convenience,,4441579207,node
Alfamart,,Sumbawa,Nusa Tenggara Barat,-8.5208319,116.9576698,convenience,,4441579290,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.5932939,116.2926012,convenience,,4441579299,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.5927134,116.2541045,convenience,,4441579300,node
Alfamart,,Lombok Barat,Nusa Tenggara Barat,-8.5123552,116.0607259,convenience,,4441579304,node
Alfamart,,Depok,Jawa Barat,-6.3596156,106.8170608,convenience,,4442088168,node
Alfamart,,Depok,Jawa Barat,-6.4177473,106.8228337,convenience,,4443272268,node
Alfamart,,Depok,Jawa Barat,-6.4178049,106.8267089,convenience,,4443367934,node
Alfamart,,Kota Bogor,Jawa Barat,-6.5623071,106.7317496,convenience,,4443705013,node
Alfamart,Jalan Desa Harapan,Bengkalis,Riau,1.2882297,101.1889315,convenience,,4444028172,node
Alfamart,,Jakarta,DKI Jakarta,-6.2829283,106.771661,convenience,,4445128882,node
Alfamart,,Gianyar,Bali,-8.6365867,115.2880113,convenience,,4446960859,node
Alfamart,,Badung,Bali,-8.7396082,115.1676159,convenience,,4446961582,node
Alfamart,,Bandung,Jawa Barat,-6.9767563,107.6328509,convenience,,4447753692,node
Alfamart,,Kota Bogor,Jawa Barat,-6.506771,106.7945743,convenience,,4448845793,node
Alfamart,Jalan H. Mulyadi Joyomartono,Kota Bekasi,Jawa Barat,-6.2568525,107.0212631,convenience,,4466984689,node
Alfamart,,Tabanan,Bali,-8.2836099,115.1616746,convenience,,4467737360,node
Alfamart,,Badung,Bali,-8.4497591,115.1905205,convenience,Mo-Su 07:00-22:00,4467738307,node
Alfamart,,Gianyar,Bali,-8.4381973,115.3080662,convenience,,4467738468,node
Alfamart,,Buleleng,Bali,-8.1996791,114.8333533,convenience,,4467739092,node
Alfamart,,Jakarta,DKI Jakarta,-6.0982793,106.7054894,convenience,,4469610092,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.6338648,116.3722421,convenience,,4478587444,node
Alfamart,,Batam,Kepulauan Riau,1.1417041,104.008133,convenience,,4492380589,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.7698594,116.2665518,convenience,,4497818276,node
Alfamart,,Mataram,Nusa Tenggara Barat,-8.5837983,116.0774306,convenience,,4497818281,node
Alfamart,,Surabaya,Jawa Timur,-7.3208019,112.78924,convenience,,4516459290,node
Alfamart,,Pekanbaru,Riau,0.4550222,101.3688691,convenience,,4540889294,node
Alfamart,Jl. Delima,Pekanbaru,Riau,0.4676562,101.4044714,convenience,,4540926234,node
Alfamart,,Pekanbaru,Riau,0.4768746,101.3665298,convenience,,4543209593,node
Alfamart,,Cimahi,Jawa Barat,-6.8888133,107.5342133,convenience,,4548787000,node
Alfamart,,Cimahi,Jawa Barat,-6.8845157,107.5344005,convenience,,4548787001,node
Alfamart,,Pekanbaru,Riau,0.4566978,101.4025607,convenience,,4548821933,node
Alfamart,,Surabaya,Jawa Timur,-7.2194404,112.732292,convenience,,4548837064,node
Alfamart,,Pematangsiantar,Sumatera Utara,2.9541255,99.0640283,convenience,,4555556294,node
Alfamart,,Pekanbaru,Riau,0.4530349,101.3926377,convenience,,4557463968,node
Alfamart,,Bandung,Jawa Barat,-6.9189372,107.5984118,convenience,Mo-Su 07:00-22:00,4560221631,node
Alfamart,,Sidoarjo,Jawa Timur,-7.5362863,112.7003907,convenience,,4585206050,node
Alfamart,,Mojokerto,Jawa Timur,-7.6666788,112.5374974,convenience,,4585211141,node
Alfamart,,Pasuruan,Jawa Timur,-7.5635748,112.6918121,convenience,,4585211148,node
Alfamart,,Pasuruan,Jawa Timur,-7.555669,112.6951573,convenience,,4585211149,node
Alfamart,,Surabaya,Jawa Timur,-7.2938114,112.6971368,convenience,,4585211156,node
Alfamart,,Mojokerto,Jawa Timur,-7.5667305,112.6565121,convenience,,4585212222,node
Alfamart,,Sleman,Yogyakarta,-7.7791081,110.4136894,convenience,,4585536356,node
Alfamart,,Sleman,Yogyakarta,-7.7779547,110.4145531,convenience,,4585536375,node
Alfamart,Jalan Raya Bogor,Jakarta,DKI Jakarta,-6.2810617,106.8717924,convenience,,4587093276,node
Alfamart,,Pasuruan,Jawa Timur,-7.6046076,112.7982374,convenience,,4588990879,node
Alfamart,,Pasuruan,Jawa Timur,-7.6049128,112.809119,convenience,,4588992080,node
Alfamart,,Pasuruan,Jawa Timur,-7.5609231,112.7127891,convenience,,4588992365,node
Alfamart,,Pasuruan,Jawa Timur,-7.5990313,112.7873315,convenience,,4588992438,node
Alfamart,,Pasuruan,Jawa Timur,-7.699781,112.9015144,convenience,,4588992463,node
Alfamart,,Pasuruan,Jawa Timur,-7.6746873,112.8876894,convenience,,4588992492,node
Alfamart,,Pasuruan,Jawa Timur,-7.6298855,112.8777875,convenience,,4588992692,node
Alfamart,,Jakarta,DKI Jakarta,-6.1550716,106.790195,convenience,,4596181290,node
Alfamart,,Surabaya,Jawa Timur,-7.2759928,112.6529369,convenience,,4599296032,node
Alfamart,,Pekanbaru,Riau,0.5353847,101.4159014,convenience,,4608846050,node
Alfamart,,Surakarta,Jawa Tengah,-7.5408317,110.8194169,convenience,,4611384691,node
Alfamart,Jalan Hang Tuah,Bengkalis,Riau,1.2785458,101.1825231,convenience,,4613493890,node
Alfamart,,Kota Tangerang,Banten,-6.2531404,106.6214542,convenience,,4613783390,node
Alfamart,Jalan Letjen S. Parman,Jakarta,DKI Jakarta,-6.201628,106.7989346,convenience,,4621921194,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.2694378,107.0024504,convenience,,4628613889,node
Alfamart,Jalan AM Sangaji,Yogyakarta,Yogyakarta,-7.7733005,110.3682111,convenience,24/7,4655095789,node
Alfamart,Jalan AM Sangaji,Yogyakarta,Yogyakarta,-7.7733154,110.3679778,convenience,24/7,4655109789,node
Alfamart,Jalan Palagan Tentara Pelajar,Sleman,Yogyakarta,-7.7211742,110.3825934,convenience,,4694685490,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.8893292,116.2764638,convenience,,4709412189,node
Alfamart,,Badung,Bali,-8.8046183,115.2057453,convenience,,4737911327,node
Alfamart,,Buleleng,Bali,-8.1612398,115.0276848,convenience,,4748708023,node
Alfamart,,Surabaya,Jawa Timur,-7.2323809,112.7434828,convenience,,4752679669,node
Alfamart,,Pekanbaru,Riau,0.4592147,101.3690842,convenience,,4769504264,node
Alfamart,,Pekanbaru,Riau,0.4864828,101.3581043,convenience,,4771169432,node
Alfamart,Jalan Purwodadi,Pekanbaru,Riau,0.4592756,101.4018748,convenience,,4776657900,node
Alfamart,,Pekanbaru,Riau,0.4711303,101.4267243,convenience,,4782137421,node
Alfamart,,Pekanbaru,Riau,0.4487057,101.4124429,convenience,,4782577002,node
Alfamart,,Pekanbaru,Riau,0.4675585,101.3749225,convenience,,4784114350,node
Alfamart,,Kota Bogor,Jawa Barat,-6.4773774,106.8451136,convenience,,4785671025,node
Alfamart,Jl. Air Hitam,Pekanbaru,Riau,0.5003477,101.372532,convenience,,4785815372,node
Alfamart,Jl. Melur Tampan,Pekanbaru,Riau,0.457271,101.4108029,convenience,,4786074023,node
Alfamart,,Pekanbaru,Riau,0.4636548,101.4144724,convenience,,4786074029,node
Alfamart,Jalan Arifin Achmad,Pekanbaru,RI,0.477774,101.4314361,convenience,,4786074040,node
Alfamart,Jalan Flores,Cilacap,Jawa Tengah,-7.7015649,109.0231018,convenience,,4798160829,node
Alfamart,Jalan Rinjani,Cilacap,Jawa Tengah,-7.6983079,109.0179113,convenience,,4798161026,node
Alfamart,Jalan Rinjani,Cilacap,Jawa Tengah,-7.7031775,109.0156731,convenience,,4798270622,node
Alfamart,Jalan Jenderal Gatot Subroto,Cilacap,Jawa Tengah,-7.7164869,109.0153881,convenience,,4798270623,node
Alfamart,Jalan Rinjani,Cilacap,Jawa Tengah,-7.715711,109.0131559,convenience,,4798270636,node
Alfamart,,Cilacap,Jawa Tengah,-7.6971392,109.0292713,convenience,,4798270638,node
Alfamart,,Cilacap,Jawa Tengah,-7.72481,109.0112316,convenience,,4798276823,node
Alfamart,,Cilacap,Jawa Tengah,-7.6865537,109.0422165,convenience,,4798277823,node
Alfamart,,Medan,Sumatera Utara,3.6602285,98.6565801,convenience,,4811572796,node
Alfamart,,Surabaya,Jawa Timur,-7.2921153,112.7269129,convenience,,4824461660,node
Alfamart,,Sleman,Yogyakarta,-7.7528559,110.4484639,convenience,,4851279651,node
Alfamart,,Manado,Sulawesi Utara,1.5111253,124.9129502,convenience,,4881280500,node
Alfamart,,Manado,Sulawesi Utara,1.5160985,124.9186382,convenience,,4881280540,node
Alfamart,,Surabaya,Jawa Timur,-7.2833752,112.6884421,convenience,,4905093481,node
Alfamart,,Badung,Bali,-8.6730569,115.1527961,convenience,,4920268221,node
Alfamart,,Sleman,Yogyakarta,-7.7648021,110.4487812,convenience,,4928838622,node
Alfamart,,Banyuwangi,Jawa Timur,-8.205974,114.3732531,convenience,,4934178023,node
Alfamart,,Badung,Bali,-8.7317767,115.1713446,convenience,,4950330330,node
Alfamart,"Mistar Cokrokusumo, 140",Banjarbaru,Kalimantan Selatan,-3.4637529,114.8502149,convenience,,4958813823,node
Alfamart,,Probolinggo,Jawa Timur,-7.7521941,113.1800362,convenience,24/7,4963104722,node
Alfamart,,Badung,Bali,-8.720505,115.1766842,convenience,,4972928026,node
Alfamart,,Depok,Jawa Barat,-6.3951897,106.803036,convenience,08:00-21:00,4987490821,node
Alfamart,,Kota Bogor,Jawa Barat,-6.6141966,106.8036243,convenience,,4991557615,node
Alfamart,,Cirebon,Jawa Barat,-6.705168,108.5562896,convenience,,4992021123,node
Alfamart,,Depok,Jawa Barat,-6.3875721,106.8165841,convenience,,4992176764,node
Alfamart,,Bandung Barat,Jawa Barat,-6.8342453,107.41303,convenience,,4993931652,node
Alfamart,,Kota Bogor,Jawa Barat,-6.6055202,106.7930856,convenience,,4994363545,node
Alfamart,,Kuningan,Jawa Barat,-7.0036275,108.4499703,convenience,,4996658257,node
Alfamart,,Kuningan,Jawa Barat,-7.0041942,108.4526955,convenience,,4996658258,node
Alfamart,,Semarang,Jawa Tengah,-6.9666149,110.4065379,convenience,,4997993566,node
Alfamart,,Bantul,Yogyakarta,-7.812676,110.4022699,convenience,,5008727844,node
Alfamart,,Badung,Bali,-8.6227439,115.1806305,convenience,,5010866721,node
Alfamart,,Pringsewu,Lampung,-5.3690909,104.8971466,convenience,,5013058622,node
Alfamart,,Badung,Bali,-8.6371637,115.178638,convenience,,5015970423,node
Alfamart,,Jakarta,DKI Jakarta,-6.2399769,106.8189913,convenience,,5018114528,node
Alfamart,,Semarang,Jawa Tengah,-6.9746833,110.4028586,convenience,,5019155152,node
Alfamart,,Semarang,Jawa Tengah,-6.9737182,110.4057245,convenience,,5019155157,node
Alfamart,,Banjarbaru,Kalimantan Selatan,-3.4493154,114.8001196,convenience,,5021258648,node
Alfamart,,Semarang,Jawa Tengah,-7.0029626,110.3952888,convenience,,5030097737,node
Alfamart,,Semarang,Jawa Tengah,-6.981328,110.3956666,convenience,,5030538812,node
Alfamart,,Semarang,Jawa Tengah,-6.9924096,110.3994647,convenience,,5030925797,node
Alfamart,,Kota Bekasi,Jawa Barat,-6.3221235,107.0378746,convenience,,5035091822,node
Alfamart,JL. GRAND RESIDENCE CITY BOULEVARD,Kota Bekasi,Jawa Barat,-6.3307227,107.0335458,convenience,Mo-Su 07:00-22:00,5035130921,node
Alfamart,,Semarang,Jawa Tengah,-6.9896202,110.4038832,convenience,,5036195427,node
Alfamart,Jalan Bulog,Sleman,Yogyakarta,-7.7647533,110.4488173,convenience,Mo-Su 07:00-22:00,5040099422,node
Alfamart,,Sidoarjo,Jawa Timur,-7.4262845,112.6937793,convenience,,5048597334,node
Alfamart,,Malang,Jawa Timur,-8.1270348,112.5712722,convenience,,5048598058,node
Alfamart,,Semarang,Jawa Tengah,-7.0007823,110.388604,convenience,,5069283775,node
Alfamart,Jalan Raya Kuta,Kuta,Bali,-8.722146,115.1780726,convenience,,5075383326,node
Alfamart,"Jalan Jalaprang, 20",Bandung,Jawa Barat,-6.8968026,107.6310226,convenience,Mo-Su 07:00-22:00,5080871148,node
Alfamart,,Sidoarjo,Jawa Timur,-7.5358267,112.6847433,convenience,,5106756350,node
Alfamart,,Probolinggo,Jawa Timur,-7.725641,113.0945645,convenience,,5106761926,node
Alfamart,,Probolinggo,Jawa Timur,-7.7186676,113.0822495,convenience,,5106762188,node
Alfamart,,Jakarta,DKI Jakarta,-6.1325116,106.8444403,convenience,,5124127200,node
Alfamart,,Badung,Bali,-8.7897505,115.2119886,convenience,,5126061333,node
Alfamart,,Sekadau,Kalimantan Barat,0.0214886,110.8903142,convenience,,5129795736,node
Alfamart,,Sumbawa,Nusa Tenggara Barat,-8.7423266,117.9963724,convenience,,5130389621,node
Alfamart,,Jakarta,DKI Jakarta,-6.1342931,106.8377213,convenience,,5130612600,node
Alfamart,,Jakarta,DKI Jakarta,-6.1587888,106.8703973,convenience,,5137325952,node
Alfamart,,Jakarta,DKI Jakarta,-6.1404117,106.8544074,convenience,,5141530739,node
Alfamart,,Sleman,Yogyakarta,-7.7246188,110.4011232,convenience,,5155561863,node
Alfamart,,Lombok Barat,Nusa Tenggara Barat,-8.4799464,116.0389494,convenience,,5162447622,node
Alfamart,,Banyuwangi,Jawa Timur,-8.208652,114.36754,convenience,,5165135421,node
Alfamart,,Malang,Jawa Timur,-7.9643219,112.6398397,convenience,,5168879222,node
Alfamart,,Bandung,Jawa Barat,-6.8946148,107.5972964,convenience,Mo-Su 07:00-22:00,5182885390,node
Alfamart,,Bandung Barat,Jawa Barat,-6.8188796,107.6114932,convenience,,5182901115,node
Alfamart,,Bandung Barat,Jawa Barat,-6.8332285,107.6047996,convenience,,5182901959,node
Alfamart,,Bandung,Jawa Barat,-6.8699917,107.5907259,convenience,Mo-Su 07:00-22:00,5183387272,node
Alfamart,,Bandung,Jawa Barat,-6.9174309,107.5931115,convenience,Mo-Su 07:00-22:00,5188560701,node
Alfamart,,Bandung,Jawa Barat,-6.8973456,107.5926019,convenience,Mo-Su 07:00-22:00,5188816074,node
Alfamart,Jalan Gatot Subroto,Pekanbaru,Riau,0.5297018,101.4487548,convenience,,5194623017,node
Alfamart,,Bandung,Jawa Barat,-6.9086424,107.5786601,convenience,Mo-Su 07:00-22:00,5219299224,node
Alfamart,,Surabaya,Jawa Timur,-7.2660694,112.7408681,convenience,,5236172876,node
Alfamart,"Jalan Embong Malang, 81",Surabaya,Jawa Timur,-7.2596104,112.7354339,convenience,,5236172877,node
Alfamart,,Badung,Bali,-8.6803801,115.1642769,convenience,,5246520820,node
Alfamart,,Badung,Bali,-8.6485559,115.1613327,convenience,,5246521314,node
Alfamart,,Badung,Bali,-8.7064088,115.1825181,convenience,,5246521448,node
Alfamart,,Sidoarjo,Jawa Timur,-7.3734496,112.7586354,convenience,,5246890370,node
Alfamart,,Surabaya,Jawa Timur,-7.2358592,112.6075169,convenience,,5253546555,node
Alfamart,,Surabaya,Jawa Timur,-7.2954793,112.7597789,convenience,,5269623535,node
Alfamart,,Sleman,Yogyakarta,-7.7595841,110.4055428,convenience,,5270626865,node
Alfamart,,Pekanbaru,Riau,0.5212853,101.4334393,convenience,,5277811780,node
Alfamart,Jalan Pangrango,Jakarta,DKI Jakarta,-6.1431605,106.7357774,convenience,,5311547522,node
Alfamart,Jalan Daan Mogot,Jakarta,DKI Jakarta,-6.1546971,106.7317309,convenience,,5311614425,node
Alfamart,Jalan Stasiun Depok Baru,Depok City,Jawa Barat,-6.3909974,106.8219465,convenience,,5315749034,node
Alfamart,Jalan Masjid Lio,Depok City,Jawa Barat,-6.3949834,106.8182247,convenience,24/7,5315753222,node
Alfamart,Jalan Fajar Baru Selatan,"Cengkareng Timur, West Jakarta",DKI Jakarta,-6.1464092,106.7294147,convenience,,5332323621,node
Alfamart,Jalan Zafri Zam-Zam,Banjarmasin,Kalimantan Selatan,-3.3093641,114.5759258,convenience,24/7,5332973066,node
Alfamart,,Karo,Sumatera Utara,3.0777565,98.5244602,convenience,,5346205721,node
Alfamart,"Jalan HKSN, 2;3",Banjarmasin,Kalimantan Selatan,-3.283381,114.5761638,convenience,24/7,5352059409,node
Alfamart,Jalan Perdagangan,Banjarmasin,Kalimantan Selatan,-3.2891825,114.587077,convenience,24/7,5365320358,node
Alfamart,,Bandung,Jawa Barat,-6.8823059,107.5732083,convenience,Mo-Su 07:00-22:00,5380523798,node
Alfamart,,Bandung,Jawa Barat,-6.8805684,107.5763042,convenience,Mo-Su 07:00-22:00,5380523801,node
Alfamart,,Jakarta,DKI Jakarta,-6.1751202,106.7882689,convenience,,5407234844,node
Alfamart,,Gianyar,Bali,-8.6107261,115.2537494,convenience,Mo-Su 07:00-22:00,5417895730,node
Alfamart,,Badung,Bali,-8.7935944,115.2151994,convenience,,5417895865,node
Alfamart,,Gianyar,Bali,-8.6212588,115.255475,convenience,,5417895869,node
Alfamart,Jl. Raya Bandorasa Wetan,Kuningan,Jawa Barat,-6.8929694,108.4933463,convenience,,5432407949,node
Alfamart,,Jakarta,DKI Jakarta,-6.2019026,106.7982961,convenience,,5434594221,node
Alfamart,,Jakarta,DKI Jakarta,-6.2163454,106.7706693,convenience,,5441478621,node
Alfamart,,Jakarta,DKI Jakarta,-6.1782922,106.8313016,convenience,,5468091190,node
Alfamart,,Pematangsiantar,Sumatera Utara,2.9312907,99.0463698,convenience,,5487627821,node
Alfamart,Bunut Sindangjawa,Cirebon,Jawa Barat,-6.7630731,108.4396626,convenience,Mo-Su 08:00-21:00,5490043563,node
Alfamart,Cikeduk,Cirebon,Jawa Barat,-6.7626388,108.4335765,convenience,Mo-Su 08:00-22:00,5490043564,node
Alfamart,Jl. Fatahillah - Megu Cilik,Cirebon,Jawa Barat,-6.7226546,108.5089704,convenience,Mo-Su 08:00-22:00,5490241016,node
Alfamart,Jl. Fatahillah - Megu Cilik,Cirebon,Jawa Barat,-6.7149902,108.5026826,convenience,Mo-Su 08:00-23:00,5490241019,node
Alfamart,,Magelang,Jawa Tengah,-7.6039757,110.2107096,convenience,24/7,5505598162,node
Alfamart,Jalan Industri Raya,Jakarta,DKI Jakarta,-6.1470069,106.8362953,convenience,Mo-Su 07:00-22:00,5519906221,node
Alfamart,,Semarang,Jawa Tengah,-7.1596827,110.4205288,convenience,Mo-Su 08:00-20:00,5526600421,node
Alfamart,,Gorontalo Utara,Gorontalo,0.7808773,122.8630565,convenience,,5542480622,node
Alfamart,,Semarang,Jawa Tengah,-7.0950903,110.3073639,convenience,,5547895392,node
Alfamart,,Bandung,Jawa Barat,-6.9252169,107.6062281,convenience,Mo-Su 07:00-22:00,5558946617,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.5726522,116.6042844,convenience,,5561006600,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.7273916,116.2522125,convenience,,5561006604,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.567989,116.5291039,convenience,,5561019099,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.638672,116.4002688,convenience,,5561022492,node
Alfamart,,Lombok Timur,Nusa Tenggara Barat,-8.5821764,116.5120311,convenience,,5561023703,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.6906982,116.3209085,convenience,,5561023720,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.6823263,116.3300077,convenience,,5561024276,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.6350141,116.3567226,convenience,,5561024366,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.7101677,116.2779543,convenience,,5561024369,node
Alfamart,,Bandung,Jawa Barat,-6.8862383,107.6042692,convenience,Mo-Su 07:00-22:00,5561301322,node
Alfamart,,Bandung,Jawa Barat,-6.8813648,107.6040101,convenience,Mo-Su 07:00-22:00,5561356705,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.8913703,116.2810457,convenience,,5563566567,node
Alfamart,,Semarang,Jawa Tengah,-7.1054148,110.4107791,convenience,,5563847413,node
Alfamart,,Bandung,Jawa Barat,-6.9172911,107.6093706,convenience,Mo-Su 07:00-22:00,5564292948,node
Alfamart,,Bandung,Jawa Barat,-6.9163529,107.6082435,convenience,Mo-Su 07:00-22:00,5564293981,node
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.6337272,116.35201,convenience,,5570479126,node
